município;mês;Quantidade
Aparecida de Goiânia      ;Outubro de 2023     ;1
Aparecida de Goiânia      ;Novembro de 2023    ;1
Aparecida de Goiânia      ;Novembro de 2023    ;1
Aparecida de Goiânia      ;Novembro de 2023    ;1
Aparecida de Goiânia      ;Novembro de 2023    ;1
Aparecida de Goiânia      ;Novembro de 2023    ;1
Aparecida de Goiânia      ;Dezembro de 2023    ;1
Aparecida de Goiânia      ;Dezembro de 2023    ;1
Aparecida de Goiânia      ;Dezembro de 2023    ;1
Aparecida de Goiânia      ;Dezembro de 2023    ;1
Aparecida de Goiânia      ;Dezembro de 2023    ;1
Aparecida de Goiânia      ;Dezembro de 2023    ;2
Aparecida de Goiânia      ;Dezembro de 2023    ;1
Aparecida de Goiânia      ;Dezembro de 2023    ;1
Aparecida de Goiânia      ;Dezembro de 2023    ;1
Aparecida de Goiânia      ;Janeiro de 2024     ;3
Aparecida de Goiânia      ;Janeiro de 2024     ;1
Aparecida de Goiânia      ;Janeiro de 2024     ;2
Aparecida de Goiânia      ;Janeiro de 2024     ;1
Aparecida de Goiânia      ;Janeiro de 2024     ;1
Aparecida de Goiânia      ;Janeiro de 2024     ;2
Aparecida de Goiânia      ;Janeiro de 2024     ;1
Aparecida de Goiânia      ;Janeiro de 2024     ;1
Aparecida de Goiânia      ;Janeiro de 2024     ;1
Aparecida de Goiânia      ;Janeiro de 2024     ;1
Aparecida de Goiânia      ;Fevereiro de 2024   ;1
Aparecida de Goiânia      ;Fevereiro de 2024   ;1
Aparecida de Goiânia      ;Fevereiro de 2024   ;1
Aparecida de Goiânia      ;Fevereiro de 2024   ;2
Aparecida de Goiânia      ;Fevereiro de 2024   ;1
Aparecida de Goiânia      ;Fevereiro de 2024   ;2
Aparecida de Goiânia      ;Fevereiro de 2024   ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;2
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Março de 2024       ;1
Aparecida de Goiânia      ;Abril de 2024       ;1
Aparecida de Goiânia      ;Abril de 2024       ;1
Aparecida de Goiânia      ;Abril de 2024       ;1
Aparecida de Goiânia      ;Abril de 2024       ;2
Aparecida de Goiânia      ;Maio de 2024        ;1
Aparecida de Goiânia      ;Maio de 2024        ;1
Aparecida de Goiânia      ;Maio de 2024        ;4
Aparecida de Goiânia      ;Maio de 2024        ;1
Aparecida de Goiânia      ;Maio de 2024        ;1
Aparecida de Goiânia      ;Maio de 2024        ;5
Aparecida de Goiânia      ;Maio de 2024        ;1
Aparecida de Goiânia      ;Junho de 2024       ;2
Aparecida de Goiânia      ;Junho de 2024       ;1
Aparecida de Goiânia      ;Junho de 2024       ;1
Aparecida de Goiânia      ;Junho de 2024       ;3
Aparecida de Goiânia      ;Junho de 2024       ;1
Aparecida de Goiânia      ;Junho de 2024       ;1
Aparecida do Rio Doce     ;Setembro de 2022    ;1
Aporé                     ;Dezembro de 2021    ;1
Aporé                     ;Agosto de 2023      ;1
Aporé                     ;Outubro de 2023     ;1
Aragarças                 ;Fevereiro de 2021   ;1
Aragarças                 ;Março de 2021       ;1
Aragarças                 ;Março de 2021       ;1
Aragarças                 ;Março de 2021       ;1
Aragarças                 ;Abril de 2021       ;1
Aragarças                 ;Maio de 2021        ;1
Aragarças                 ;Julho de 2021       ;1
Aragarças                 ;Novembro de 2021    ;1
Aragarças                 ;Fevereiro de 2022   ;1
Aragarças                 ;Maio de 2022        ;1
Aragarças                 ;Julho de 2022       ;1
Aragarças                 ;Setembro de 2022    ;1
Aragarças                 ;Maio de 2023        ;1
Aragarças                 ;Outubro de 2023     ;1
Aragarças                 ;Junho de 2024       ;1
Aragoiânia                ;Fevereiro de 2021   ;1
Aragoiânia                ;Fevereiro de 2021   ;1
Aragoiânia                ;Janeiro de 2022     ;1
Aragoiânia                ;Maio de 2022        ;1
Aragoiânia                ;Setembro de 2023    ;1
Araguapaz                 ;Julho de 2022       ;1
Arenópolis                ;Fevereiro de 2022   ;1
Arenópolis                ;Fevereiro de 2022   ;1
Aruanã                    ;Fevereiro de 2021   ;1
Aruanã                    ;Fevereiro de 2021   ;1
Aruanã                    ;Março de 2022       ;1
Aruanã                    ;Agosto de 2022      ;1
Aruanã                    ;Novembro de 2022    ;1
Aruanã                    ;Outubro de 2023     ;1
Aruanã                    ;Outubro de 2023     ;1
Aruanã                    ;Janeiro de 2024     ;1
Avelinópolis              ;Junho de 2021       ;1
Barro Alto                ;Junho de 2021       ;1
Barro Alto                ;Novembro de 2021    ;1
Barro Alto                ;Janeiro de 2023     ;1
Barro Alto                ;Abril de 2023       ;1
Barro Alto                ;Novembro de 2023    ;1
Bela Vista de Goiás       ;Janeiro de 2021     ;1
Bela Vista de Goiás       ;Abril de 2021       ;1
Bela Vista de Goiás       ;Julho de 2021       ;1
Bela Vista de Goiás       ;Março de 2022       ;1
Bela Vista de Goiás       ;Março de 2022       ;1
Bela Vista de Goiás       ;Abril de 2022       ;1
Bela Vista de Goiás       ;Abril de 2022       ;1
Bela Vista de Goiás       ;Dezembro de 2022    ;1
Bela Vista de Goiás       ;Janeiro de 2023     ;1
Bela Vista de Goiás       ;Fevereiro de 2023   ;1
Bela Vista de Goiás       ;Setembro de 2023    ;1
Bela Vista de Goiás       ;Março de 2024       ;1
Bela Vista de Goiás       ;Maio de 2024        ;1
Bela Vista de Goiás       ;Junho de 2024       ;1
Bom Jardim de Goiás       ;Janeiro de 2021     ;1
Bom Jardim de Goiás       ;Março de 2021       ;1
Bom Jardim de Goiás       ;Junho de 2022       ;1
Bom Jardim de Goiás       ;Agosto de 2022      ;1
Bom Jardim de Goiás       ;Março de 2024       ;1
Bom Jardim de Goiás       ;Junho de 2024       ;1
Bom Jesus de Goiás        ;Outubro de 2021     ;1
Bom Jesus de Goiás        ;Outubro de 2021     ;1
Bom Jesus de Goiás        ;Dezembro de 2021    ;1
Bom Jesus de Goiás        ;Setembro de 2022    ;1
Bom Jesus de Goiás        ;Outubro de 2022     ;1
Bom Jesus de Goiás        ;Janeiro de 2023     ;1
Bom Jesus de Goiás        ;Maio de 2023        ;1
Bonfinópolis              ;Março de 2022       ;1
Bonfinópolis              ;Março de 2022       ;1
Bonfinópolis              ;Junho de 2023       ;1
Bonfinópolis              ;Agosto de 2023      ;1
Bonópolis                 ;Novembro de 2021    ;1
Bonópolis                 ;Janeiro de 2023     ;1
Brazabrantes              ;Fevereiro de 2021   ;1
Brazabrantes              ;Outubro de 2022     ;1
Britânia                  ;Maio de 2022        ;1
Britânia                  ;Maio de 2023        ;1
Britânia                  ;Julho de 2023       ;1
Buriti Alegre             ;Fevereiro de 2022   ;1
Buriti Alegre             ;Julho de 2022       ;1
Buriti de Goiás           ;Julho de 2021       ;1
Cabeceiras                ;Setembro de 2021    ;1
Cachoeira Alta            ;Outubro de 2022     ;1
Cachoeira Alta            ;Janeiro de 2024     ;1
Cachoeira Alta            ;Junho de 2024       ;1
Cachoeira de Goiás        ;Abril de 2021       ;1
Cachoeira de Goiás        ;Dezembro de 2023    ;1
Cachoeira de Goiás        ;Abril de 2024       ;1
Cachoeira Dourada         ;Dezembro de 2022    ;1
Cachoeira Dourada         ;Maio de 2023        ;1
Cachoeira Dourada         ;Outubro de 2023     ;1
Cachoeira Dourada         ;Junho de 2024       ;1
Caiapônia                 ;Abril de 2021       ;1
Caiapônia                 ;Agosto de 2021      ;1
Caiapônia                 ;Dezembro de 2021    ;1
Caiapônia                 ;Junho de 2022       ;1
Caiapônia                 ;Outubro de 2022     ;1
Caiapônia                 ;Novembro de 2022    ;1
Caiapônia                 ;Outubro de 2023     ;1
Caiapônia                 ;Abril de 2024       ;1
Caldas Novas              ;Janeiro de 2021     ;1
Caldas Novas              ;Fevereiro de 2021   ;1
Caldas Novas              ;Abril de 2021       ;1
Caldas Novas              ;Julho de 2021       ;1
Caldas Novas              ;Julho de 2021       ;1
Caldas Novas              ;Agosto de 2021      ;1
Caldas Novas              ;Agosto de 2021      ;1
Caldas Novas              ;Agosto de 2021      ;3
Caldas Novas              ;Agosto de 2021      ;1
Caldas Novas              ;Outubro de 2021     ;1
Caldas Novas              ;Outubro de 2021     ;1
Caldas Novas              ;Fevereiro de 2022   ;1
Caldas Novas              ;Junho de 2022       ;1
Caldas Novas              ;Junho de 2022       ;1
Caldas Novas              ;Junho de 2022       ;1
Caldas Novas              ;Julho de 2022       ;1
Caldas Novas              ;Setembro de 2022    ;1
Caldas Novas              ;Novembro de 2022    ;1
Caldas Novas              ;Novembro de 2022    ;1
Caldas Novas              ;Fevereiro de 2023   ;1
Caldas Novas              ;Março de 2023       ;1
Caldas Novas              ;Março de 2023       ;1
Caldas Novas              ;Março de 2023       ;1
Caldas Novas              ;Março de 2023       ;1
Caldas Novas              ;Junho de 2023       ;1
Caldas Novas              ;Junho de 2023       ;1
Caldas Novas              ;Julho de 2023       ;1
Caldas Novas              ;Agosto de 2023      ;1
Caldas Novas              ;Dezembro de 2023    ;1
Caldas Novas              ;Dezembro de 2023    ;1
Caldas Novas              ;Janeiro de 2024     ;1
Caldas Novas              ;Fevereiro de 2024   ;1
Caldas Novas              ;Março de 2024       ;1
Caldas Novas              ;Março de 2024       ;1
Caldas Novas              ;Março de 2024       ;1
Caldas Novas              ;Abril de 2024       ;1
Caldas Novas              ;Maio de 2024        ;1
Caldas Novas              ;Julho de 2024       ;1
Caldazinha                ;Março de 2021       ;1
Caldazinha                ;Março de 2024       ;1
Campestre de Goiás        ;Outubro de 2021     ;1
Campestre de Goiás        ;Agosto de 2022      ;1
Campestre de Goiás        ;Março de 2023       ;1
Campinaçu                 ;Maio de 2023        ;1
Campinaçu                 ;Junho de 2023       ;1
Campinaçu                 ;Julho de 2023       ;1
Campinorte                ;Abril de 2021       ;1
Campinorte                ;Fevereiro de 2023   ;1
Campinorte                ;Abril de 2023       ;1
Campinorte                ;Dezembro de 2023    ;1
Campinorte                ;Março de 2024       ;1
Campo Limpo de Goiás      ;Setembro de 2021    ;1
Campo Limpo de Goiás      ;Fevereiro de 2022   ;1
Campo Limpo de Goiás      ;Janeiro de 2023     ;1
Campo Limpo de Goiás      ;Dezembro de 2023    ;1
Campo Limpo de Goiás      ;Fevereiro de 2024   ;1
Campos Belos              ;Março de 2021       ;1
Campos Belos              ;Abril de 2021       ;1
Campos Belos              ;Agosto de 2021      ;1
Campos Belos              ;Dezembro de 2021    ;1
Campos Belos              ;Maio de 2022        ;1
Campos Belos              ;Julho de 2023       ;1
Campos Belos              ;Outubro de 2023     ;1
Campos Belos              ;Fevereiro de 2024   ;1
Campos Belos              ;Julho de 2024       ;1
Campos Verdes             ;Maio de 2021        ;1
Campos Verdes             ;Janeiro de 2022     ;1
Campos Verdes             ;Fevereiro de 2022   ;1
Campos Verdes             ;Maio de 2022        ;1
Campos Verdes             ;Agosto de 2022      ;1
Campos Verdes             ;Fevereiro de 2023   ;1
Campos Verdes             ;Abril de 2023       ;1
Campos Verdes             ;Julho de 2023       ;1
Campos Verdes             ;Julho de 2023       ;1
Campos Verdes             ;Julho de 2023       ;1
Campos Verdes             ;Agosto de 2023      ;1
Campos Verdes             ;Dezembro de 2023    ;1
Campos Verdes             ;Dezembro de 2023    ;1
Campos Verdes             ;Fevereiro de 2024   ;1
Campos Verdes             ;Março de 2024       ;1
Campos Verdes             ;Abril de 2024       ;1
Carmo do Rio Verde        ;Março de 2021       ;1
Carmo do Rio Verde        ;Maio de 2021        ;1
Carmo do Rio Verde        ;Janeiro de 2024     ;1
Catalão                   ;Abril de 2021       ;1
Catalão                   ;Julho de 2021       ;1
Catalão                   ;Setembro de 2021    ;1
Catalão                   ;Setembro de 2021    ;1
Catalão                   ;Novembro de 2021    ;1
Catalão                   ;Novembro de 2021    ;1
Catalão                   ;Novembro de 2021    ;1
Catalão                   ;Novembro de 2021    ;1
Catalão                   ;Dezembro de 2021    ;1
Catalão                   ;Janeiro de 2022     ;1
Catalão                   ;Fevereiro de 2022   ;1
Catalão                   ;Abril de 2022       ;1
Catalão                   ;Maio de 2022        ;1
Catalão                   ;Junho de 2022       ;1
Catalão                   ;Junho de 2022       ;1
Catalão                   ;Julho de 2022       ;1
Catalão                   ;Outubro de 2022     ;1
Catalão                   ;Janeiro de 2023     ;1
Catalão                   ;Abril de 2023       ;1
Catalão                   ;Agosto de 2023      ;1
Catalão                   ;Setembro de 2023    ;1
Catalão                   ;Janeiro de 2024     ;1
Catalão                   ;Abril de 2024       ;1
Catalão                   ;Maio de 2024        ;1
Catalão                   ;Maio de 2024        ;1
Catalão                   ;Junho de 2024       ;1
Caturaí                   ;Agosto de 2023      ;1
Caturaí                   ;Novembro de 2023    ;1
Cavalcante                ;Julho de 2021       ;1
Cavalcante                ;Janeiro de 2022     ;1
Cavalcante                ;Fevereiro de 2023   ;1
Cavalcante                ;Abril de 2023       ;1
Ceres                     ;Abril de 2021       ;1
Ceres                     ;Julho de 2021       ;1
Ceres                     ;Abril de 2023       ;1
Ceres                     ;Maio de 2024        ;1
Cezarina                  ;Julho de 2021       ;1
Cezarina                  ;Setembro de 2021    ;1
Cezarina                  ;Setembro de 2021    ;1
Cezarina                  ;Fevereiro de 2022   ;1
Cezarina                  ;Novembro de 2022    ;1
Cezarina                  ;Fevereiro de 2023   ;1
Cezarina                  ;Junho de 2023       ;1
Cezarina                  ;Janeiro de 2024     ;1
Chapadão do Céu           ;Março de 2021       ;1
Chapadão do Céu           ;Maio de 2021        ;1
Chapadão do Céu           ;Junho de 2021       ;1
Chapadão do Céu           ;Abril de 2022       ;1
Chapadão do Céu           ;Junho de 2022       ;1
Chapadão do Céu           ;Setembro de 2023    ;1
Cidade Ocidental          ;Fevereiro de 2021   ;1
Cidade Ocidental          ;Fevereiro de 2021   ;1
Cidade Ocidental          ;Abril de 2021       ;1
Cidade Ocidental          ;Maio de 2021        ;1
Cidade Ocidental          ;Agosto de 2021      ;1
Cidade Ocidental          ;Agosto de 2021      ;1
Cidade Ocidental          ;Fevereiro de 2022   ;1
Cidade Ocidental          ;Março de 2022       ;1
Cidade Ocidental          ;Março de 2022       ;1
Cidade Ocidental          ;Maio de 2022        ;1
Cidade Ocidental          ;Junho de 2022       ;1
Cidade Ocidental          ;Agosto de 2022      ;1
Cidade Ocidental          ;Setembro de 2022    ;2
Cidade Ocidental          ;Novembro de 2022    ;1
Cidade Ocidental          ;Fevereiro de 2023   ;1
Cidade Ocidental          ;Março de 2023       ;1
Cidade Ocidental          ;Junho de 2023       ;1
Cidade Ocidental          ;Julho de 2023       ;1
Cidade Ocidental          ;Julho de 2023       ;1
Cidade Ocidental          ;Julho de 2023       ;1
Cidade Ocidental          ;Julho de 2023       ;1
Cidade Ocidental          ;Setembro de 2023    ;1
Cidade Ocidental          ;Setembro de 2023    ;1
Cidade Ocidental          ;Outubro de 2023     ;1
Cidade Ocidental          ;Outubro de 2023     ;1
Cidade Ocidental          ;Novembro de 2023    ;1
Cidade Ocidental          ;Janeiro de 2024     ;1
Cidade Ocidental          ;Fevereiro de 2024   ;1
Cidade Ocidental          ;Abril de 2024       ;2
Cidade Ocidental          ;Maio de 2024        ;1
Cidade Ocidental          ;Junho de 2024       ;1
Cocalzinho de Goiás       ;Agosto de 2021      ;1
Cocalzinho de Goiás       ;Setembro de 2022    ;1
Cocalzinho de Goiás       ;Novembro de 2022    ;1
Cocalzinho de Goiás       ;Fevereiro de 2023   ;1
Cocalzinho de Goiás       ;Junho de 2024       ;1
Colinas do Sul            ;Janeiro de 2022     ;1
Colinas do Sul            ;Junho de 2023       ;1
Colinas do Sul            ;Abril de 2024       ;1
Corumbá de Goiás          ;Abril de 2021       ;1
Corumbá de Goiás          ;Abril de 2021       ;1
Corumbá de Goiás          ;Novembro de 2022    ;1
Corumbaíba                ;Junho de 2023       ;1
Cristalina                ;Janeiro de 2021     ;1
Cristalina                ;Julho de 2021       ;1
Cristalina                ;Novembro de 2021    ;1
Cristalina                ;Janeiro de 2022     ;1
Cristalina                ;Agosto de 2022      ;1
Cristalina                ;Dezembro de 2022    ;1
Cristalina                ;Março de 2023       ;1
Cristalina                ;Julho de 2023       ;1
Cristalina                ;Outubro de 2023     ;1
Cristalina                ;Novembro de 2023    ;1
Cristalina                ;Fevereiro de 2024   ;1
Cristalina                ;Março de 2024       ;1
Cristianópolis            ;Dezembro de 2021    ;1
Cristianópolis            ;Novembro de 2022    ;1
Cristianópolis            ;Fevereiro de 2024   ;1
Crixás                    ;Janeiro de 2022     ;1
Crixás                    ;Janeiro de 2022     ;1
Crixás                    ;Março de 2022       ;1
Crixás                    ;Julho de 2022       ;1
Crixás                    ;Julho de 2022       ;1
Crixás                    ;Agosto de 2022      ;1
Crixás                    ;Agosto de 2022      ;1
Crixás                    ;Março de 2023       ;1
Crixás                    ;Março de 2023       ;1
Crixás                    ;Junho de 2023       ;1
Crixás                    ;Junho de 2023       ;1
Crixás                    ;Fevereiro de 2024   ;1
Crixás                    ;Fevereiro de 2024   ;1
Crixás                    ;Março de 2024       ;1
Cumari                    ;Agosto de 2021      ;1
Damianópolis              ;Janeiro de 2023     ;1
Davinópolis               ;Dezembro de 2021    ;1
Edéia                     ;Agosto de 2021      ;1
Edéia                     ;Julho de 2022       ;1
Edéia                     ;Agosto de 2022      ;1
Edéia                     ;Setembro de 2022    ;1
Edéia                     ;Junho de 2023       ;1
Estrela do Norte          ;Setembro de 2021    ;1
Estrela do Norte          ;Junho de 2022       ;1
Estrela do Norte          ;Novembro de 2022    ;1
Faina                     ;Fevereiro de 2024   ;1
Faina                     ;Junho de 2024       ;1
Flores de Goiás           ;Maio de 2021        ;1
Flores de Goiás           ;Outubro de 2021     ;1
Flores de Goiás           ;Janeiro de 2022     ;1
Flores de Goiás           ;Julho de 2022       ;1
Flores de Goiás           ;Outubro de 2022     ;1
Flores de Goiás           ;Abril de 2023       ;1
Flores de Goiás           ;Julho de 2023       ;1
Flores de Goiás           ;Janeiro de 2024     ;1
Formosa                   ;Janeiro de 2021     ;1
Formosa                   ;Janeiro de 2021     ;1
Formosa                   ;Fevereiro de 2021   ;1
Formosa                   ;Fevereiro de 2021   ;1
Formosa                   ;Fevereiro de 2021   ;1
Formosa                   ;Março de 2021       ;1
Formosa                   ;Abril de 2021       ;1
Formosa                   ;Maio de 2021        ;1
Formosa                   ;Maio de 2021        ;1
Formosa                   ;Junho de 2021       ;1
Formosa                   ;Junho de 2021       ;1
Formosa                   ;Junho de 2021       ;1
Formosa                   ;Julho de 2021       ;1
Formosa                   ;Agosto de 2021      ;1
Formosa                   ;Novembro de 2021    ;1
Formosa                   ;Março de 2022       ;1
Formosa                   ;Março de 2022       ;1
Formosa                   ;Abril de 2022       ;1
Formosa                   ;Abril de 2022       ;1
Formosa                   ;Maio de 2022        ;1
Formosa                   ;Maio de 2022        ;1
Formosa                   ;Junho de 2022       ;1
Formosa                   ;Setembro de 2022    ;1
Formosa                   ;Setembro de 2022    ;1
Formosa                   ;Setembro de 2022    ;1
Formosa                   ;Outubro de 2022     ;1
Formosa                   ;Outubro de 2022     ;1
Formosa                   ;Outubro de 2022     ;1
Formosa                   ;Janeiro de 2023     ;1
Formosa                   ;Janeiro de 2023     ;1
Formosa                   ;Fevereiro de 2023   ;1
Formosa                   ;Março de 2023       ;1
Formosa                   ;Março de 2023       ;1
Formosa                   ;Abril de 2023       ;1
Formosa                   ;Junho de 2023       ;1
Formosa                   ;Julho de 2023       ;1
Formosa                   ;Setembro de 2023    ;1
Formosa                   ;Outubro de 2023     ;1
Formosa                   ;Outubro de 2023     ;1
Formosa                   ;Novembro de 2023    ;1
Formosa                   ;Dezembro de 2023    ;1
Formosa                   ;Janeiro de 2024     ;1
Formosa                   ;Março de 2024       ;1
Formosa                   ;Março de 2024       ;1
Formosa                   ;Março de 2024       ;1
Formosa                   ;Maio de 2024        ;1
Divinópolis de Goiás      ;Janeiro de 2021     ;1
Divinópolis de Goiás      ;Maio de 2021        ;1
Divinópolis de Goiás      ;Novembro de 2022    ;1
Divinópolis de Goiás      ;Novembro de 2023    ;1
Goianápolis               ;Maio de 2021        ;1
Goianápolis               ;Setembro de 2021    ;1
Goianápolis               ;Agosto de 2023      ;1
Goianésia                 ;Janeiro de 2021     ;1
Goianésia                 ;Março de 2021       ;1
Goianésia                 ;Março de 2021       ;1
Goianésia                 ;Maio de 2021        ;1
Goianésia                 ;Maio de 2021        ;1
Goianésia                 ;Junho de 2021       ;1
Goianésia                 ;Julho de 2021       ;1
Goianésia                 ;Julho de 2021       ;1
Goianésia                 ;Agosto de 2021      ;1
Goianésia                 ;Setembro de 2021    ;1
Goianésia                 ;Janeiro de 2022     ;1
Goianésia                 ;Março de 2022       ;1
Goianésia                 ;Abril de 2022       ;1
Goianésia                 ;Maio de 2022        ;1
Goianésia                 ;Junho de 2022       ;1
Goianésia                 ;Julho de 2022       ;1
Goianésia                 ;Agosto de 2022      ;1
Goianésia                 ;Agosto de 2022      ;1
Goianésia                 ;Outubro de 2022     ;1
Goianésia                 ;Outubro de 2022     ;1
Goianésia                 ;Dezembro de 2022    ;1
Goianésia                 ;Janeiro de 2023     ;1
Goianésia                 ;Março de 2023       ;1
Goianésia                 ;Março de 2023       ;1
Goianésia                 ;Março de 2023       ;1
Goianésia                 ;Maio de 2023        ;1
Goianésia                 ;Maio de 2023        ;1
Goianésia                 ;Setembro de 2023    ;1
Goianésia                 ;Outubro de 2023     ;1
Goianésia                 ;Outubro de 2023     ;1
Goianésia                 ;Novembro de 2023    ;1
Goianésia                 ;Janeiro de 2024     ;1
Goianésia                 ;Fevereiro de 2024   ;1
Goianésia                 ;Abril de 2024       ;1
Goianésia                 ;Maio de 2024        ;1
Goiânia                   ;Janeiro de 2021     ;1
Goiânia                   ;Janeiro de 2021     ;1
Goiânia                   ;Janeiro de 2021     ;1
Goiânia                   ;Janeiro de 2021     ;2
Goiânia                   ;Janeiro de 2021     ;1
Goiânia                   ;Janeiro de 2021     ;2
Goiânia                   ;Janeiro de 2021     ;1
Goiânia                   ;Janeiro de 2021     ;1
Goiânia                   ;Janeiro de 2021     ;2
Goiânia                   ;Janeiro de 2021     ;1
Goiânia                   ;Janeiro de 2021     ;2
Goiânia                   ;Janeiro de 2021     ;1
Goiânia                   ;Fevereiro de 2021   ;2
Goiânia                   ;Fevereiro de 2021   ;1
Goiânia                   ;Fevereiro de 2021   ;1
Goiânia                   ;Fevereiro de 2021   ;1
Goiânia                   ;Fevereiro de 2021   ;1
Goiânia                   ;Fevereiro de 2021   ;2
Goiânia                   ;Fevereiro de 2021   ;6
Goiânia                   ;Fevereiro de 2021   ;1
Goiânia                   ;Fevereiro de 2021   ;1
Goiânia                   ;Fevereiro de 2021   ;2
Goiânia                   ;Fevereiro de 2021   ;3
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;2
Goiânia                   ;Março de 2021       ;2
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;2
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Março de 2021       ;1
Goiânia                   ;Abril de 2021       ;3
Goiânia                   ;Abril de 2021       ;2
Goiânia                   ;Abril de 2021       ;3
Goiânia                   ;Abril de 2021       ;2
Goiânia                   ;Abril de 2021       ;1
Goiânia                   ;Abril de 2021       ;1
Goiânia                   ;Abril de 2021       ;1
Goiânia                   ;Abril de 2021       ;1
Goiânia                   ;Maio de 2021        ;1
Goiânia                   ;Maio de 2021        ;1
Goiânia                   ;Maio de 2021        ;1
Goiânia                   ;Maio de 2021        ;1
Goiânia                   ;Maio de 2021        ;2
Goiânia                   ;Maio de 2021        ;1
Goiânia                   ;Maio de 2021        ;1
Goiânia                   ;Maio de 2021        ;1
Goiânia                   ;Junho de 2021       ;1
Goiânia                   ;Junho de 2021       ;2
Goiânia                   ;Junho de 2021       ;1
Goiânia                   ;Junho de 2021       ;1
Goiânia                   ;Junho de 2021       ;1
Goiânia                   ;Junho de 2021       ;1
Goiânia                   ;Junho de 2021       ;1
Goiânia                   ;Junho de 2021       ;1
Goiânia                   ;Junho de 2021       ;2
Goiânia                   ;Junho de 2021       ;2
Goiânia                   ;Junho de 2021       ;1
